date,price_eur,wind_mwh,consumption
2021-12-08,130.65749966666667,74611.230479,83944.15159599998
2021-12-09,254.56750104166667,36476.119499,75642.467397
2021-12-10,235.680415625,18380.046037999997,72035.528959
2021-12-11,230.87291716666667,3880.5351210000003,63682.12635499999
2021-12-12,178.51291720833333,27390.678206999997,65870.93950600001
2021-12-13,224.79416429166668,30557.059575,71774.100088
2021-12-14,233.85083325,37412.42662499999,72795.23764400001
2021-12-15,117.578749375,67084.85601300001,77679.008546
2021-12-16,169.73249883333332,48740.362838999994,70372.163927
2021-12-17,213.86833129166666,31719.604228,68260.688936
2021-12-18,136.68291645833332,61308.385017,63209.755671
2021-12-19,94.911666625,47486.73546299999,68362.70202499999
2021-12-20,328.03125066666666,15175.599744000001,70135.78429499999
2021-12-21,430.4499995,6195.5200159999995,71884.500434
2021-12-22,403.7195853333333,9190.932588000001,69622.97713099999
2021-12-23,274.572084125,15376.856944999998,68494.954298
2021-12-24,182.52416612500002,39188.60298399999,66855.78351100002
2021-12-25,197.05541558333334,17911.744612,63203.884771
2021-12-26,172.16541733333332,12736.147473999998,63145.27846700001
2021-12-27,148.82791650000001,67900.223284,70480.53113999999
2021-12-28,109.79499991666667,39657.442148999995,68510.440889
2021-12-29,155.60333254166667,13695.258619,65553.035147
2021-12-30,70.99416704166667,71171.69036399998,69090.52061300002
2021-12-31,42.609166375,46389.01809200001,61185.818225999996
2022-01-01,82.40666658333333,42465.52378799999,55807.731973
2022-01-02,55.68541641666667,45654.839169,59702.816326
2022-01-03,78.19625066666667,76496.94033800001,71086.51275100002
2022-01-04,140.981666625,49286.126241000005,70157.93993899999
2022-01-05,108.68541666666667,54114.56076600001,74255.075919
2022-01-06,188.02791529166666,22887.527723000003,72954.07659499999
2022-01-07,157.72041579166668,58507.886610999994,73100.54928899999
2022-01-08,145.76666704166666,47250.542238,62967.35903300003
2022-01-09,131.534584,48275.736367,65464.591694
2022-01-10,244.49750066666667,28816.65395900001,71177.640356
2022-01-11,155.98250075,42651.468176,72126.678461
2022-01-12,129.61124925000001,47272.779649,71691.10877
2022-01-13,18.537499875,84764.633545,82187.148954
2022-01-14,87.97666645833333,58214.060496000006,76006.60944599999
2022-01-15,170.21666645833332,22402.825745,60810.879012000005
2022-01-16,95.256666625,67786.590564,66221.631878
2022-01-17,83.26250025,70626.107009,79906.56365000001
2022-01-18,162.49708204166666,54777.28820700002,70114.47977200002
2022-01-19,52.47375,89809.48252399999,82261.64729299999
2022-01-20,69.85208425,85725.90059,83103.41530199998
2022-01-21,132.769582375,49369.962391,74435.564805
2022-01-22,157.49749979166666,36890.883922999994,63756.771984000006
2022-01-23,140.20500045833333,39363.790089,57464.128372
2022-01-24,130.66208179166668,57535.052522000005,67985.30163
2022-01-25,175.27750054166668,43164.417507,67494.57245
2022-01-26,104.90458329166667,82015.720292,73343.781254
2022-01-27,33.390416916666666,78717.795611,81078.390942
2022-01-28,115.80874995833334,49629.066773000006,73881.740485
2022-01-29,70.67166595833334,72258.40681,66686.09119500002
2022-01-30,52.684583708333335,59645.82280099999,65473.649163
2022-01-31,184.793332125,13225.458515,67277.98284900002
2022-02-01,137.43749925,77881.376879,72141.603044
2022-02-02,132.03458391666666,65659.77802600001,76143.56498000001
2022-02-03,173.64166620833333,43676.482572,69267.528505
2022-02-04,119.26166574999999,57708.968355000005,69147.70059100002
2022-02-05,49.592499624999995,81168.15615499999,72645.825978
2022-02-06,53.383749791666666,61717.69055099999,64860.12389200001
2022-02-07,81.196666875,81069.37534200001,79721.63862699998
2022-02-08,114.20999966666666,72516.76711900001,76394.86998
2022-02-09,117.47000033333333,69727.608139,73109.881964
2022-02-10,130.33708320833333,54585.568544,70278.92210299999
2022-02-11,176.99874966666667,40183.069418,72383.091241
2022-02-12,108.78541620833333,82529.67073700001,69123.560121
2022-02-13,82.28416691666666,72803.90514,70174.98767399999
2022-02-14,88.822917375,89747.53534999999,75129.59391099999
2022-02-15,108.806250125,75029.43072699998,75982.74680200001
2022-02-16,107.06708404166666,58007.668303,78359.47414299997
2022-02-17,68.52083404166666,80609.665067,78202.018689
2022-02-18,105.51083375,64231.670708000005,77183.39159900001
2022-02-19,39.61708304166667,76404.23686500001,70723.192602
2022-02-20,67.28124975,65370.819184,64895.66357200001
2022-02-21,74.06166654166667,84020.23524700002,76727.016182
2022-02-22,123.242917125,52442.19564500001,76392.82393400001
2022-02-23,104.73874991666666,82008.77648799999,79332.94231
2022-02-24,108.74166741666667,48310.604389,76763.59023799999
2022-02-25,112.35666629166667,64706.22480899999,76149.08038899998
2022-02-26,224.80374958333334,11572.318110000002,59304.959501000005
2022-02-27,178.628748875,31961.543022000005,59004.81376899999
2022-02-28,178.54666645833333,55631.534348999994,70773.83489699998
2022-03-01,229.19583375,24740.0451,69340.060516
2022-03-02,278.77624891666665,4041.6707679999995,68268.35557399999
2022-03-03,338.1995825,7157.561753,67534.83770100001
2022-03-04,358.77750016666664,10105.278435000002,65330.464708
2022-03-05,343.498333,7788.1054349999995,58606.019617999984
2022-03-06,339.27541225,7589.090912,57037.497133000004
2022-03-07,392.4574979166667,2889.902165,66068.249285
2022-03-08,445.35583375,5550.358082,66044.949186
2022-03-09,443.7341652083333,21757.415681,67312.32817700002
2022-03-10,252.604168875,58056.416273,74440.60935999999
2022-03-11,80.06958370833334,63219.50200900001,76422.788
2022-03-12,114.78874979166667,52634.493245000005,65127.066795000006
2022-03-13,110.57374991666667,61590.25420099999,61862.70897799999
